WMD 1.0
ROOM 0,7,6
3,0,0,RED
3,8,0,TRESSLE_SHELVES
3,9,0,INSET_WALL
4,0,0,WALL
4,1,0,WALL|INVERT
4,2,0,WALL|INVERT
4,3,0,WALL|INVERT
4,9,0,INSET_WALL
5,0,0,WALL
5,1,0,BATHSW|INVERT
5,2,0,BATHSW|INVERT
5,3,0,WALL
5,8,0,TERMINAL|INVERT
5,9,0,INSET_WALL
6,0,0,WALLCURVE1
6,1,0,CENTRECOLUMN|INVERT
6,2,0,SURGERY_DOOR|INVERT|SPECIAL
6,3,0,CENTRECOLUMN
6,4,0,WALLCURVE2
6,5,0,VDU|INVERT
6,6,0,WALL|INVERT
6,7,0,COR_DOOR|INVERT|SPECIAL
6,7,3,DOORJAMB|INVERT
6,8,0,WALL|INVERT
6,9,0,INSET_WALL
7,9,0,INSET_CORNER
8,9,0,INSET_WALL
9,0,0,INSET_WALL|INVERT
9,1,0,INSET_WALL|INVERT
9,2,0,INSET_WALL|INVERT
9,3,0,INSET_WALL|INVERT
9,4,0,INSET_WALL|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
ROOM 224,7,7
0,1,0,WALL|INVERT
0,2,0,WALL|INVERT
0,3,0,WALL|INVERT
0,4,0,WALL|INVERT
0,5,0,WALL|INVERT
0,6,0,WALL|INVERT
0,7,0,WALL|INVERT
0,8,0,WALL|INVERT
1,0,0,WALL
1,2,0,TRESSLE_SHELVES
1,5,0,TRESSLE_SHELVES
1,8,0,TRESSLE_SHELVES
1,9,0,INSET_CORNER
2,0,0,WALL
2,2,0,TRESSLE_SHELVES
2,5,0,TRESSLE_SHELVES
2,8,0,TRESSLE_SHELVES
2,9,0,INSET_WALL
3,0,0,WALL
3,2,0,TRESSLE_SHELVES
3,5,0,TRESSLE_SHELVES
3,8,0,TRESSLE_SHELVES
3,9,0,INSET_WALL
4,0,0,WALL
4,9,0,INSET_WALL
5,0,0,COR_DOOR|SPECIAL
5,0,3,DOORJAMB
5,7,0,TRESSLE_SHELVES
5,8,0,TRESSLE_SHELVES
5,9,0,INSET_WALL
6,0,0,WALL
6,9,0,INSET_WALL
7,0,0,WALL
7,1,0,TRESSLE_SHELVES
7,2,0,TRESSLE_SHELVES
7,3,0,TRESSLE_SHELVES
7,7,0,TRESSLE_SHELVES
7,8,0,TRESSLE_SHELVES
7,9,0,INSET_WALL
8,0,0,WALL
8,9,0,INSET_WALL
9,0,0,WALL
9,9,0,INSET_WALL
ROOM 225,7,7
0,0,0,PIPESV
0,9,0,INSET_WALL
1,0,0,PIPESH
1,9,0,INSET_WALL
2,0,0,PIPESH
2,1,0,TRESSLE_SHELVES
2,3,0,TRESSLE_SHELVES
2,5,0,TRESSLE_SHELVES
2,9,0,INSET_WALL
3,0,0,PIPESH
3,1,0,TRESSLE_SHELVES
3,3,0,TRESSLE_SHELVES
3,5,0,TRESSLE_SHELVES
3,7,0,SURGERY_DOOR|INVERT|SPECIAL
3,9,0,INSET_WALL
4,0,0,GRILL
4,1,0,INSET_CORNER|INVERT
4,2,0,INSET_WALL|INVERT
4,3,0,INSET_WALL|INVERT
4,4,0,INSET_WALL|INVERT
4,5,0,INSET_WALL|INVERT
4,6,0,INSETEDGE|INVERT
4,8,0,INSET_CORNER|INVERT
4,9,0,INSET_WALL
5,0,0,GRILL
5,9,0,INSET_WALL
6,0,0,GRILL
6,3,0,SURGERY_DOOR|INVERT|SPECIAL
6,9,0,INSET_WALL
7,0,0,PIPESH
7,1,0,TRESSLE_SHELVES
7,2,0,INSETEDGE|INVERT
7,4,0,INSET_CORNER|INVERT
7,5,0,BATHSW
7,6,0,INSET_WALL|INVERT
7,7,0,BATHSW
7,8,0,BATHSW
7,9,0,INSET_WALL
8,0,0,PIPESH
8,1,0,TRESSLE_SHELVES
8,5,0,BATHSW|INVERT
8,9,0,INSET_WALL
9,0,0,PIPESH
9,9,0,INSET_WALL
ROOM 226,7,7
0,0,0,PIPESV
0,9,0,INSET_WALL
1,0,0,GRILL
1,9,0,INSET_WALL
2,0,0,PIPESV
2,1,0,BATHSW
2,2,0,BATHSW
2,4,0,BATHSW
2,5,0,BATHSW
2,8,0,TRESSLE_SHELVES
2,9,0,INSET_WALL
3,0,0,GRILL
3,9,0,INSET_WALL
4,0,0,PIPESV
4,1,0,BATHSW
4,2,0,BATHSW
4,4,0,BATHSW
4,5,0,BATHSW
4,8,0,TRESSLE_SHELVES
4,9,0,INSET_WALL
5,0,0,GRILL
5,8,0,TRESSLE_SHELVES
5,9,0,INSET_WALL
6,0,0,PIPESV
6,1,0,BATHSW
6,2,0,BATHSW
6,4,0,BATHSW
6,5,0,BATHSW
6,9,0,INSET_WALL
7,0,0,GRILL
7,8,0,TRESSLE_SHELVES
7,9,0,INSET_WALL
8,0,0,VDU
8,1,0,BATHSW
8,2,0,BATHSW
8,4,0,BATHSW
8,5,0,BATHSW
8,8,0,TRESSLE_SHELVES
8,9,0,INSET_WALL
9,1,0,INSET_CORNER|INVERT
9,2,0,INSET_WALL|INVERT
9,3,0,INSET_WALL|INVERT
9,4,0,INSET_WALL|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
ROOM 227,7,6
0,4,0,WALL|INVERT
0,5,0,RED|INVERT
0,6,0,WALL|INVERT
1,3,0,WALL
1,6,0,WALL
2,0,0,WALL|INVERT
2,1,0,GRILL|INVERT
2,2,0,VDU|INVERT
2,3,0,WALLCURVE1|INVERT
2,5,0,PLANT|INVERT
2,7,0,WALLCURVE2
2,8,0,WALL|INVERT
3,9,0,INSET_CORNER
4,9,0,INSET_WALL
5,9,0,INSETEDGE
6,8,0,COR_DOOR|SPECIAL
6,8,3,DOORJAMB
7,0,0,INSET_WALL|INVERT
7,1,0,INSET_WALL|INVERT
7,2,0,INSET_WALL|INVERT
7,3,0,INSET_WCV2
7,9,0,INSET_CORNER
8,4,0,INSET_WALL
8,9,0,INSET_WALL
9,4,0,INSET_WALL|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
ROOM 243,7,7
0,1,0,WALL|INVERT
0,2,0,GRILL|INVERT
0,3,0,WALL|INVERT
0,3,3,WALL|INVERT
0,4,0,GRILL|INVERT
0,4,3,WALL|INVERT
0,5,0,WALL|INVERT
0,5,3,BIG_SCN_L|INVERT
0,6,0,GRILL|INVERT
0,6,3,BIG_SCN_R|INVERT
0,7,0,WALL|INVERT
0,7,3,WALL|INVERT
0,8,0,WALL|INVERT
0,8,3,WALL|INVERT
1,0,0,WALL
1,1,0,CONTROL_UNIT|INVERT
1,2,0,TRESSLE_SHELVES|INVERT
1,4,2,SOLIDBRICK
1,4,3,CONTROL_UNIT|INVERT
1,5,2,SOLIDBRICK
1,6,2,SOLIDBRICK
1,7,2,SOLIDBRICK
1,7,3,SURGERY_DOOR|SPECIAL
1,8,2,SOLIDBRICK|INVERT
1,9,0,INSET_CORNER
1,9,3,TRANSP_WALL
2,0,0,GRILL
2,3,0,DESK_LEFT
2,3,3,RESEARCH
2,4,2,SOLIDBRICK
2,5,2,SOLIDBRICK|INVERT
2,6,2,SOLIDBRICK
2,7,2,SOLIDBRICK
2,7,3,RESEARCH
2,8,2,STAIRN|INVERT
2,9,0,INSET_WALL
2,9,3,TRANSP_WALL
3,0,0,COMPUTERA
3,3,0,DESK_RIGHT
3,3,3,RESEARCH
3,4,2,SOLIDBRICK
3,4,3,RESEARCH|INVERT
3,5,0,DESK_LEFT|INVERT
3,5,2,SOLIDBRICK
3,5,3,RESEARCH|INVERT
3,6,0,DESK_RIGHT|INVERT
3,6,2,SOLIDBRICK
3,6,3,RESEARCH|INVERT
3,7,2,SOLIDBRICK
3,7,3,RESEARCH
3,8,1,STAIRN|INVERT
3,9,0,INSET_WALL
3,9,2,TRANSP_WALL
4,0,0,COMPUTERB
4,3,0,DESK_LEFT
4,5,0,CHAIR_SE|INVERT
4,8,0,STAIRN|INVERT
4,9,0,INSET_WALL
4,9,1,TRANSP_WALL
5,0,0,GRILL
5,3,0,DESK_RIGHT
5,5,0,DESK_LEFT|INVERT
5,6,0,DESK_RIGHT|INVERT
5,9,0,INSET_WALL
6,0,0,COR_DOOR|SPECIAL
6,0,3,DOORJAMB
6,5,0,CHAIR_SE|INVERT
6,9,0,INSET_WALL
7,0,0,GRILL
7,5,0,DESK_LEFT|INVERT
7,6,0,DESK_RIGHT|INVERT
7,9,0,INSET_WALL
8,0,0,WALL
8,2,0,INFO|INVERT|SPECIAL
8,4,0,COR_DOOR|INVERT|SPECIAL
8,4,3,DOORJAMB|INVERT
8,9,0,INSET_WALL
9,1,0,INSET_CORNER|INVERT
9,2,0,INSET_WALL|INVERT
9,3,0,INSETEDGE|INVERT
9,5,0,INSET_CORNER|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
ROOM 244,3,6
0,3,0,RED|INVERT
0,4,0,COR_DOOR|INVERT|SPECIAL
0,4,3,DOORJAMB|INVERT
0,5,0,RED|INVERT
0,6,0,WALL|INVERT
1,2,0,WALL
1,6,0,FILING_CABINET
1,7,0,WALLCURVE2
2,1,0,WALL|INVERT
2,2,0,WALLCURVE1
2,8,0,INSET_CORNER
3,0,0,SHELF
3,2,0,RESEARCH
3,7,0,TRESSLE_SHELVES
3,8,0,INSET_WALL
4,0,0,SHELF
4,2,0,SURGERY_DOOR|SPECIAL
4,7,0,TRESSLE_SHELVES
4,8,0,INSET_WALL
5,1,0,WALLCURVE2
5,2,0,RESEARCH
5,7,0,TRESSLE_SHELVES
5,8,0,INSET_WALL
6,1,0,WALL
6,2,0,RESEARCH
6,3,0,TRESSLE_SHELVES
6,4,0,TRESSLE_SHELVES
6,5,0,TRESSLE_SHELVES
6,6,0,TRESSLE_SHELVES
6,8,0,INSET_WALL
7,2,0,INSET_CORNER|INVERT
7,3,0,INSET_WALL|INVERT
7,4,0,INSET_WALL|INVERT
7,5,0,INSET_WALL|INVERT
7,6,0,INSET_WALL|INVERT
7,7,0,INSET_WALL|INVERT
END
